id_tanaman,nama_daun,harga,butuh,satuan,nama_toko,url
11,BIBIT SAMBILOTO HERBAL (beli 5 gratis 1),4999,1,pohon,nicobibittanaman,https://shopee.co.id/BIBIT-SAMBILOTO-HERBAL-(beli-5-gratis-1)-i.319761492.4056769050?sp_atk=7396db6a-eddc-41c7-87bb-6cba068f944c
11,Daun sambiloto segar 500gram / obat herbal alami,35000,500,gram,cv_hasilbumi,https://shopee.co.id/Daun-sambiloto-segar-500gram-obat-herbal-alami-i.525810439.10147403635?sp_atk=e03134cb-5712-4305-9818-a84f30650dca
11,Bibit Tanaman Obat Daun Sambiloto Bibit Sambiloto,6435,1,pohon,florasukses,https://shopee.co.id/Bibit-Tanaman-Obat-Daun-Sambiloto-Bibit-Sambiloto-i.406948547.8546565160?sp_atk=3e9ce0bf-3046-4d98-aac7-98db0869dd19
11,Bibit Sambiloto Daun Sambiloto Tanaman Herbal Pahitan Bahan Jamu,4500,1,pohon,mr_online,https://shopee.co.id/Bibit-Sambiloto-Daun-Sambiloto-Tanaman-Herbal-Pahitan-Bahan-Jamu-i.58450174.1631046674?sp_atk=d33f1714-a78b-4dff-8f46-a2877bdaf615
11,Tanaman Sambiloto,10000,1,pohon,nur_mustika_online,https://shopee.co.id/Tanaman-Sambiloto-i.111459139.2402049717?sp_atk=53d4127d-f50c-4337-9a80-f738cb549aae
11,Tanaman Obat Daun Sambiloto Bibit Sambiloto (Andrographis paniculata),5000,1,pohon,akbarmedikabekasi,https://shopee.co.id/Tanaman-Obat-Daun-Sambiloto-Bibit-Sambiloto-(Andrographis-paniculata)-i.1059988.5245143454?sp_atk=d74f12fb-575f-43c1-807a-875b0904fde3
11,[150g] Bibit tanaman sambiloto herbal sambiroto - kipahit,5000,150,gram,gubuk_papringan,https://shopee.co.id/-150g-Bibit-tanaman-sambiloto-herbal-sambiroto-kipahit-i.228696510.4967070824?sp_atk=51a20954-750f-4404-be6f-66d843a4e37a
11,Bibit Tanaman Sambiloto Obat Herbal (Andrographis paniculata),5900,1,pohon,bekasionlinecenter,https://shopee.co.id/Bibit-Tanaman-Sambiloto-Obat-Herbal-(Andrographis-paniculata)-i.9181472.5811250632?sp_atk=c0d0853b-3581-403c-a0c5-39148f855e9d
11,Bibit Sambiloto Daun Sambiloto Tanaman Herbal Pahitan Bahan Jamu,4500,1,pohon,mr_online,https://shopee.co.id/Bibit-Sambiloto-Daun-Sambiloto-Tanaman-Herbal-Pahitan-Bahan-Jamu-i.58450174.1631046674?sp_atk=72ae5fab-d668-474e-b1b5-afe503cc4b5d
11,Bibit Tanaman Herbal Sambiloto Murah,5500,1,pohon,bumiberkah.or.id,https://shopee.co.id/Bibit-Tanaman-Herbal-Sambiloto-Murah-i.312631763.12865090669?sp_atk=d88c8987-5fb2-420f-89bd-7f7cfba4490d
11,Tanaman herbal sambiloto - pohon sambiloto,5000,1,pohon,syahrultaman26,https://shopee.co.id/Tanaman-herbal-sambiloto-pohon-sambiloto-i.285479309.3847853696?sp_atk=9116d822-db1c-4c5a-abd9-6b4cab4a0f12
11,Bibit Tanaman samiloto Daun Sambiloto Obat Herbal,11400,1,pohon,zplant,https://shopee.co.id/Bibit-Tanaman-samiloto-Daun-Sambiloto-Obat-Herbal-i.82315936.2249446926?sp_atk=e9250905-8862-4f31-b3fc-ecf23f9bddbe
11,BIBIT SAMBILOTO ( TANAMAN HERBAL ),15000,1,pohon,grosirbibitmurah24,https://shopee.co.id/BIBIT-SAMBILOTO-(-TANAMAN-HERBAL-)-i.137461511.2563513313?sp_atk=718ad6d0-ccee-4a81-a3f0-2169ec9f8641
11,Jual Tanaman herbal sambiloto _,10000,1,pohon,apriatamafahmiihsan,https://shopee.co.id/Jual-Tanaman-herbal-sambiloto-_-i.74902138.6531923670?sp_atk=996e45d3-60a0-407a-97bb-a0a8d7ac32cf
11,bibit sambiloto tanaman herbal,5000,1,pohon,idabali,https://shopee.co.id/bibit-sambiloto-tanaman-herbal-i.3688050.14777229203?sp_atk=29890656-1825-4030-87de-1c8b849eaa27
11,TANAMAN HERBAL SAMBILOTO,15000,1,pohon,anggifebiyolamustafiz,https://shopee.co.id/TANAMAN-HERBAL-SAMBILOTO-i.80091462.3339991618?sp_atk=61c90e15-cdd4-4390-ab85-bb8e7263a9db
11,45 Seed / Butir Biji Benih Tanaman Herbal Sambiroto | Sambiloto Per Biji Hanya 99 Rupiah,2970,40,biji,iasuke,https://shopee.co.id/45-Seed-Butir-Biji-Benih-Tanaman-Herbal-Sambiroto-Sambiloto-Per-Biji-Hanya-99-Rupiah-i.38491007.4360096191?sp_atk=2b908752-949e-44a2-a6f2-f5d005097fb5
11,Tanaman Herbal Daun Sambiloto/Bibit Tanaman Obat Sambiloto,13500,1,pohon,tanamanobatherbalsulawesi,https://shopee.co.id/Tanaman-Herbal-Daun-Sambiloto-Bibit-Tanaman-Obat-Sambiloto-i.342400595.11420830211?sp_atk=1f1c9f5f-7862-4b95-a087-15771f64630d
11,BIJI BENIH TANAMAN OBAT DAUN SAMBILOTO | ISI 20 PERPACK,10000,20,biji,nasrudin.nas,https://shopee.co.id/BIJI-BENIH-TANAMAN-OBAT-DAUN-SAMBILOTO-ISI-20-PERPACK-i.77959869.6751161594?sp_atk=dac3a1e7-a347-4f77-ba2b-8ce34dc5c24a
11,Tanaman Sambiloto,14000,1,pohon,petani_bibit_unggul,https://shopee.co.id/Tanaman-Sambiloto-i.44568019.2691983325?sp_atk=07065939-0b32-4b72-8411-263f062fac53
11,25biji benih tanaman herbal sambiloto,2200,25,biji,Iharishop,https://shopee.co.id/25biji-benih-tanaman-herbal-sambiloto-i.110406345.2025120994?sp_atk=1606cfd7-cc99-43f0-a41c-49a3de388cda
11,Pohon sambiloto / benih herbal ) hiasan taman,25950,1,pohon,izzahflowers,https://shopee.co.id/Pohon-sambiloto-benih-herbal-)-hiasan-taman-i.251667552.3332043485?sp_atk=d7eda379-76ab-412a-a58c-94d9ed218302
11,Bibit Tanaman Herbal Sambiloto Super Ampuh,25000,1,pohon,yuna_gevanda_bibit,https://shopee.co.id/Bibit-Tanaman-Herbal-Sambiloto-Super-Ampuh-i.33350375.464627766?sp_atk=ea42bf41-18ba-4cca-8f9d-7dd5f02a2500
11,Sambiloto Sambiroto Kioray takilo tanaman Obat minim 2 pohon @,22345,1,pohon,nuridafarm,https://shopee.co.id/Sambiloto-Sambiroto-Kioray-takilo-tanaman-Obat-minim-2-pohon--i.183925659.3268734411?sp_atk=a0905717-db77-4926-9653-2d9a8e4a1707
11,Bibit pohon sambiloto/Tanaman herbal sambiloto,25000,1,pohon,voniedaf890,https://shopee.co.id/Bibit-pohon-sambiloto-Tanaman-herbal-sambiloto-i.145812264.12027075983?sp_atk=e93bef40-5a87-472e-92aa-cb05c8d87dd7
